Unnamed: 0,year,month,region,state,victim_age,victim_sex,victim_race,victim_race_plus_hispanic,victim_ethnicity,weapon_used,victim_offender_split,offenders_relationship_to_victim,offenders_relationship_to_victim_grouping,offender_sex,circumstance,circumstance_grouping,extra_circumstance_info,multiple_victim_count,incident_id,additional_victim,Latitude,Longitude,Coordinate_Source
234108,2004,5,Southeast,AL,43,Male,White (includes Mexican-Americans),White,Unknown,shotgun,Single Victim/Single Offender,other family,Outside Family But Known to Victim,Female,Felon Killed by Private Citizen,Justifiable Homicide,Felon Attacked a Civilian,0,401134,False,32.973128,-86.856645,State_Centroid
234109,2004,6,Southeast,AL,21,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,Lover's Triangle,Other Than Felony Type,,0,401135,False,32.523154,-86.518771,State_Centroid
234110,2004,7,Southeast,AL,19,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401136,False,33.017583,-86.906038,State_Centroid
234111,2004,1,Southeast,AL,20,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401138,False,33.092637,-86.927849,State_Centroid
234112,2004,1,Southeast,AL,32,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401139,False,32.612049,-86.672628,State_Centroid
234113,2004,2,Southeast,AL,32,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401141,False,32.746388,-86.649398,State_Centroid
234114,2004,2,Southeast,AL,39,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401143,False,33.047005,-86.867299,State_Centroid
234115,2004,2,Southeast,AL,55,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401144,False,32.906374,-87.078015,State_Centroid
234116,2004,2,Southeast,AL,20,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401146,False,32.662138,-86.958239,State_Centroid
234117,2004,3,Southeast,AL,45,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401149,False,32.995434,-86.526143,State_Centroid
234118,2004,5,Southeast,AL,39,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401152,False,32.997225,-86.686475,State_Centroid
234119,2004,5,Southeast,AL,39,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401153,False,32.811575,-86.621141,State_Centroid
234120,2004,5,Southeast,AL,19,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401154,False,33.043514,-86.876702,State_Centroid
234121,2004,5,Southeast,AL,56,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,friend,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401155,False,32.96997,-86.76466,State_Centroid
234122,2004,6,Southeast,AL,27,Male,Unknown,Unknown,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401156,False,32.818706,-86.630677,State_Centroid
234123,2004,6,Southeast,AL,36,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Robbery,Felony Type,,0,401157,False,32.602959,-86.54544,State_Centroid
234124,2004,6,Southeast,AL,58,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Robbery,Felony Type,,0,401158,False,32.59123,-86.885532,State_Centroid
234125,2004,6,Southeast,AL,33,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Robbery,Felony Type,,0,401159,False,32.97892,-86.504008,State_Centroid
234126,2004,7,Southeast,AL,19,Female,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401161,False,32.756678,-86.865123,State_Centroid
234127,2004,7,Southeast,AL,26,Female,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,Other Arguments,Other Than Felony Type,,0,401163,False,32.592531,-86.863709,State_Centroid
234128,2004,7,Southeast,AL,23,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,Other Arguments,Other Than Felony Type,,0,401164,False,32.859678,-86.949129,State_Centroid
234129,2004,8,Southeast,AL,25,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401166,False,32.902827,-86.733665,State_Centroid
234130,2004,8,Southeast,AL,52,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,friend,Outside Family But Known to Victim,Female,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,401168,False,33.03437,-86.977685,State_Centroid
234131,2004,8,Southeast,AL,44,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,401170,False,32.573736,-86.825788,State_Centroid
