Unnamed: 0,year,month,region,state,victim_age,victim_sex,victim_race,victim_race_plus_hispanic,victim_ethnicity,weapon_used,victim_offender_split,offenders_relationship_to_victim,offenders_relationship_to_victim_grouping,offender_sex,circumstance,circumstance_grouping,extra_circumstance_info,multiple_victim_count,incident_id,additional_victim,Latitude,Longitude,Coordinate_Source
286783,2009,2,Southeast,AL,52,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,brother,Within Family,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233487,False,32.868898,-86.785272,State_Centroid
286784,2009,3,Southeast,AL,39,Female,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,mother,Within Family,Male,Other Arguments,Other Than Felony Type,,0,233488,False,32.692126,-86.611468,State_Centroid
286785,2009,4,Southeast,AL,19,Male,Black,Black,Unknown,shotgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233489,False,32.948439,-86.830482,State_Centroid
286786,2009,8,Southeast,AL,48,Female,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,Other Arguments,Other Than Felony Type,,0,233490,False,32.883993,-86.520298,State_Centroid
286787,2009,9,Southeast,AL,21,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233491,False,32.869566,-86.921559,State_Centroid
286788,2009,1,Southeast,AL,26,Male,Black,Black,Unknown,shotgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233492,False,33.017948,-86.735499,State_Centroid
286789,2009,5,Southeast,AL,32,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233493,False,33.070735,-86.615023,State_Centroid
286790,2009,5,Southeast,AL,31,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233494,False,32.668787,-86.595907,State_Centroid
286791,2009,6,Southeast,AL,43,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233495,False,32.973571,-87.089401,State_Centroid
286792,2009,7,Southeast,AL,40,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233496,False,32.562551,-86.945342,State_Centroid
286793,2009,8,Southeast,AL,,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233497,False,32.885324,-87.078348,State_Centroid
286794,2009,9,Southeast,AL,23,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233498,False,32.603211,-86.768769,State_Centroid
286795,2009,9,Southeast,AL,23,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233499,False,32.953491,-86.56213,State_Centroid
286796,2009,10,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233500,False,32.789271,-86.959568,State_Centroid
286797,2009,10,Southeast,AL,19,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233501,False,32.839363,-87.073183,State_Centroid
286798,2009,1,Southeast,AL,34,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,friend,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233502,False,32.550848,-86.78471,State_Centroid
286799,2009,1,Southeast,AL,32,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233503,False,32.839261,-86.563764,State_Centroid
286800,2009,1,Southeast,AL,38,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Narcotic Drug Laws,Felony Type,,0,233504,False,32.835013,-86.513419,State_Centroid
286801,2009,1,Southeast,AL,28,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233505,False,33.061828,-87.069085,State_Centroid
286802,2009,1,Southeast,AL,29,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,employee,Outside Family But Known to Victim,Female,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233506,False,32.575085,-87.043686,State_Centroid
286803,2009,1,Southeast,AL,50,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233507,False,32.613543,-86.892712,State_Centroid
286804,2009,1,Southeast,AL,38,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,employee,Outside Family But Known to Victim,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233508,False,32.814363,-86.591346,State_Centroid
286805,2009,2,Southeast,AL,21,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233509,False,33.068509,-86.861371,State_Centroid
286806,2009,2,Southeast,AL,34,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,girlfriend,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,233510,False,32.678892,-86.523282,State_Centroid
286807,2009,3,Southeast,AL,39,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233513,False,32.953123,-86.506145,State_Centroid
286808,2009,3,Southeast,AL,31,Male,American Indian or Alaskan Native,American Indian or Alaskan Native,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233514,False,32.507015,-86.505586,State_Centroid
286809,2009,3,Southeast,AL,34,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233515,False,32.677393,-86.66122,State_Centroid
286810,2009,3,Southeast,AL,49,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,233516,False,32.716423,-86.788054,State_Centroid
286811,2009,3,Southeast,AL,20,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233517,False,32.964391,-87.011581,State_Centroid
286812,2009,4,Southeast,AL,20,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233519,False,32.560694,-86.929868,State_Centroid
286813,2009,4,Southeast,AL,65,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233522,False,32.509865,-87.050481,State_Centroid
286814,2009,5,Southeast,AL,46,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,wife,Within Family,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233523,False,32.544563,-87.0842,State_Centroid
286815,2009,5,Southeast,AL,44,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,Robbery,Felony Type,,0,233524,False,32.824562,-86.995104,State_Centroid
286816,2009,5,Southeast,AL,18,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,233525,False,32.592924,-87.07899,State_Centroid
286817,2009,5,Southeast,AL,28,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233527,False,32.823422,-86.879714,State_Centroid
286818,2009,5,Southeast,AL,38,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233528,False,33.081445,-86.883982,State_Centroid
286819,2009,5,Southeast,AL,25,Male,Black,Black,Unknown,shotgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233529,False,32.652019,-87.003773,State_Centroid
286820,2009,5,Southeast,AL,56,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233530,False,32.630831,-86.960002,State_Centroid
286821,2009,6,Southeast,AL,45,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,stranger,Offender Not Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233531,False,32.649911,-86.494027,State_Centroid
286822,2009,6,Southeast,AL,23,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,233532,False,32.728042,-86.68812,State_Centroid
286823,2009,6,Southeast,AL,28,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233533,False,33.075143,-86.499252,State_Centroid
286824,2009,6,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233534,False,33.087969,-87.042629,State_Centroid
286825,2009,7,Southeast,AL,40,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,girlfriend,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,233537,False,32.792422,-86.559406,State_Centroid
286826,2009,7,Southeast,AL,23,Female,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233538,False,33.033092,-86.946746,State_Centroid
286827,2009,7,Southeast,AL,27,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,girlfriend,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,233541,False,32.724663,-87.042825,State_Centroid
286828,2009,8,Southeast,AL,23,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233542,False,33.001899,-87.050763,State_Centroid
286829,2009,9,Southeast,AL,59,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,friend,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233546,False,32.895133,-86.753048,State_Centroid
286830,2009,9,Southeast,AL,31,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233547,False,32.990903,-86.608483,State_Centroid
286831,2009,9,Southeast,AL,33,Female,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233548,False,32.816113,-86.790423,State_Centroid
286832,2009,10,Southeast,AL,48,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,233550,False,33.099366,-86.660852,State_Centroid
286833,2009,10,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233551,False,32.542026,-86.533774,State_Centroid
286834,2009,10,Southeast,AL,26,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Narcotic Drug Laws,Felony Type,,0,233552,False,32.946398,-86.874845,State_Centroid
286835,2009,10,Southeast,AL,33,Male,Black,Black,Unknown,shotgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Narcotic Drug Laws,Felony Type,,0,233553,False,33.09189,-86.557626,State_Centroid
286836,2009,10,Southeast,AL,46,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,unknown,Unknown Relationship,Male,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,233554,False,33.044124,-86.948296,State_Centroid
