Unnamed: 0,year,month,region,state,victim_age,victim_sex,victim_race,victim_race_plus_hispanic,victim_ethnicity,weapon_used,victim_offender_split,offenders_relationship_to_victim,offenders_relationship_to_victim_grouping,offender_sex,circumstance,circumstance_grouping,extra_circumstance_info,multiple_victim_count,incident_id,additional_victim,Latitude,Longitude,Coordinate_Source
185839,1999,1,Southeast,AL,19,Female,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,Brawl Due to Influence of Alcohol,Other Than Felony Type,,0,443030,False,33.088675,-86.703056,State_Centroid
185840,1999,2,Southeast,AL,78,Female,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,wife,Within Family,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,443031,False,32.730619,-86.943667,State_Centroid
185841,1999,2,Southeast,AL,37,Male,Black,Black,Unknown,firearm,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,443032,False,32.731673,-86.627623,State_Centroid
185842,1999,6,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Multiple Victims/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Narcotic Drug Laws,Felony Type,,1,443034,False,32.796763,-86.847689,State_Centroid
185843,1999,6,Southeast,AL,27,Male,Black,Black,Unknown,handgun,Multiple Victims/Single Offender,unknown,Outside Family But Known to Victim,Male,Narcotic Drug Laws,Felony Type,,1,443034,True,32.764291,-86.938839,State_Centroid
185844,1999,7,Southeast,AL,28,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,common-law husband,Within Family,Female,Other Arguments,Other Than Felony Type,,0,443035,False,33.0862,-86.968534,State_Centroid
185845,1999,7,Southeast,AL,34,Male,Black,Black,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Lover's Triangle,Other Than Felony Type,,0,443036,False,32.716774,-86.809311,State_Centroid
185846,1999,7,Southeast,AL,32,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,Narcotic Drug Laws,Felony Type,,0,443037,False,33.076794,-86.923607,State_Centroid
185847,1999,12,Southeast,AL,19,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,0,443038,False,32.588212,-86.917548,State_Centroid
185848,1999,1,Southeast,AL,22,Male,Black,Black,Unknown,handgun,Single Victim/Unknown Offender(s),unknown,Unknown Relationship,Unknown,Larceny,Felony Type,,0,443039,False,32.778074,-86.859687,State_Centroid
185849,1999,7,Southeast,AL,,Male,White (includes Mexican-Americans),White,Unknown,shotgun,Single Victim/Multiple Offenders,friend,Outside Family But Known to Victim,Male,Argument Over Money or Property,Other Than Felony Type,,0,443040,False,32.746329,-86.765689,State_Centroid
185850,1999,7,Southeast,AL,69,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,443041,False,32.851396,-86.813223,State_Centroid
185851,1999,8,Southeast,AL,26,Male,White (includes Mexican-Americans),White,Unknown,handgun,Single Victim/Single Offender,husband,Within Family,Female,Other (Other Than Felony Type),Other Than Felony Type,,0,443042,False,32.653025,-86.697781,State_Centroid
185852,1999,7,Southwest,AZ,81,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,shotgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,443046,False,33.666927,-111.480731,State_Centroid
185853,1999,10,Southwest,AZ,44,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Multiple Victims/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,443047,False,33.749934,-111.667202,State_Centroid
185854,1999,10,Southwest,AZ,45,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Multiple Victims/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,443047,True,33.786201,-111.700984,State_Centroid
185855,1999,10,Southwest,AZ,46,Female,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Multiple Victims/Unknown Offender(s),unknown,Unknown Relationship,Unknown,All instances where the facts provided do not permit determination of circumstances,Unable to Determine Circumstances,,1,443047,True,33.645913,-111.648683,State_Centroid
185856,1999,10,Southwest,AZ,2,Female,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Single Victim/Single Offender,daughter,Within Family,Female,Other (Other Than Felony Type),Other Than Felony Type,,0,443048,False,33.591516,-111.678664,State_Centroid
185857,1999,10,Southwest,AZ,29,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other Arguments,Other Than Felony Type,,0,443049,False,33.550506,-111.527827,State_Centroid
185858,1999,4,Southwest,AZ,78,Male,White (includes Mexican-Americans),Hispanic Origin,Hispanic Origin,handgun,Single Victim/Single Offender,stepfather,Within Family,Female,Other (Other Than Felony Type),Other Than Felony Type,,0,443050,False,33.688068,-111.581079,State_Centroid
185859,1999,1,Southwest,AZ,32,Female,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Single Victim/Single Offender,friend,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,443051,False,33.72378,-111.653443,State_Centroid
185860,1999,2,Southwest,AZ,37,Male,White (includes Mexican-Americans),White,Not of Hispanic Origin,handgun,Single Victim/Single Offender,acquaintance,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,443053,False,33.803565,-111.544476,State_Centroid
185861,1999,2,Southwest,AZ,27,Female,American Indian or Alaskan Native,American Indian or Alaskan Native,Not of Hispanic Origin,handgun,Single Victim/Single Offender,wife,Within Family,Male,Other Arguments,Other Than Felony Type,,0,443054,False,34.028014,-111.540847,State_Centroid
185862,1999,2,Southwest,AZ,30,Male,American Indian or Alaskan Native,American Indian or Alaskan Native,Not of Hispanic Origin,handgun,Single Victim/Single Offender,friend,Outside Family But Known to Victim,Male,Other (Other Than Felony Type),Other Than Felony Type,,0,443055,False,34.010087,-111.263082,State_Centroid
