Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Coordinate_Display,Google_Maps_Link,Latitude,Longitude,Geocoding Match,Matched Address,County_Name,County_FIPS,State_FIPS,County_State
1577688,"December 22, 2019",Minnesota,Minneapolis (Spring Lake Park),8407 Plaza Blvd NE,1,7,0,0,0,,"45.122118, -93.234633","https://www.google.com/maps?q=45.122117941759,-93.234632536153",45.122117941759,-93.234632536153,Match,"8407 PLAZA BLVD NE, SPRING LAKE PARK, MN, 55432",Anoka,003,27,"Anoka, 27"
1577518,"December 22, 2019",Illinois,Chicago,5700 block of S May St,0,12,0,1,2,,"41.790480, -87.653639","https://www.google.com/maps?q=41.790479809211,-87.653639152916",41.790479809211,-87.653639152916,Match,"5700 S MAY ST, CHICAGO, IL, 60621",Cook,031,17,"Cook, 17"
1578711,"December 21, 2019",Louisiana,Edgard,2555 LA-18,0,4,0,0,1,,"30.046212, -90.567853","https://www.google.com/maps?q=30.046211553391,-90.56785288572",30.046211553391,-90.56785288572,Match,"2555 HWY 18, EDGARD, LA, 70049",St. John the Baptist,095,22,"St. John the Baptist, 22"
1577046,"December 20, 2019",Mississippi,Waynesboro,Turner St,1,6,0,0,1,,Turner St,,,,No_Match,,,,,
1577438,"December 20, 2019",Alabama,Tuskegee,2900 block of Davison St,2,2,0,0,0,,2900 block of Davison St,,,,No_Match,,,,,
1575175,"December 18, 2019",Texas,San Antonio,2418 SW Military Dr,0,4,0,0,4,,"29.356583, -98.533234","https://www.google.com/maps?q=29.356582607089,-98.533234380979",29.356582607089,-98.533234380979,Match,"2418 SW MILITARY DR, SAN ANTONIO, TX, 78224",Bexar,029,48,"Bexar, 48"
1573754,"December 17, 2019",Montana,Great Falls,1701 10th Ave S,3,1,1,0,0,,"47.494284, -111.278193","https://www.google.com/maps?q=47.49428352974,-111.27819292968",47.49428352974,-111.27819292968,Match,"1701 10TH AVE S, GREAT FALLS, MT, 59405",Cascade,013,30,"Cascade, 30"
1572275,"December 15, 2019",Georgia,Columbus,600 block of 32nd St,1,4,0,0,0,,"32.494024, -84.985021","https://www.google.com/maps?q=32.494024041074,-84.985021040641",32.494024041074,-84.985021040641,Match,"600 32ND ST, COLUMBUS, GA, 31904",Muscogee,215,13,"Muscogee, 13"
1573471,"December 14, 2019",California,Ivanhoe,15700 block of Paradise Ave,0,4,0,0,0,,"36.381912, -119.222051","https://www.google.com/maps?q=36.381912392039,-119.222050656383",36.381912392039,-119.222050656383,Match,"15700 PARADISE AVE, IVANHOE, CA, 93235",Tulare,107,06,"Tulare, 06"
1571348,"December 12, 2019",Missouri,Saint Louis (Moline Acres),9900 block of Lewis and Clark Blvd,1,3,0,0,1,,"38.747006, -90.239736","https://www.google.com/maps?q=38.747006154354,-90.239736385508",38.747006154354,-90.239736385508,Match,"9900 LEWIS AND CLARK BLVD, SAINT LOUIS, MO, 63136",St. Louis,189,29,"St. Louis, 29"
1568230,"December 10, 2019",New Jersey,Jersey City,223 Martin Luther King Dr,4,3,2,0,0,,"40.707054, -74.083619","https://www.google.com/maps?q=40.707054496293,-74.083619293521",40.707054496293,-74.083619293521,Match,"223 MARTIN LUTHER KING JR DR, JERSEY CITY, NJ, 07305",Hudson,017,34,"Hudson, 34"
1567932,"December 8, 2019",Texas,Desoto,200 block of W Wintergreen Rd,2,3,0,0,0,,"32.618520, -96.858425","https://www.google.com/maps?q=32.618520000289,-96.85842499439",32.618520000289,-96.85842499439,Match,"200 W WINTERGREEN RD, DESOTO, TX, 75115",Dallas,113,48,"Dallas, 48"
1567231,"December 8, 2019",Louisiana,New Orleans,3801 Washington Ave,1,4,0,0,0,,"29.948808, -90.099119","https://www.google.com/maps?q=29.94880758118,-90.099118979729",29.94880758118,-90.099118979729,Match,"3801 WASHINGTON AVE, NEW ORLEANS, LA, 70125",Orleans,071,22,"Orleans, 22"
1565216,"December 6, 2019",Florida,Pensacola,280 Taylor Rd,3,8,1,0,0,,280 Taylor Rd,,,,No_Match,,,,,
1564524,"December 4, 2019",Alabama,Montgomery,500 Eastdale Rd S,2,2,0,0,0,,"32.387488, -86.207923","https://www.google.com/maps?q=32.387487562214,-86.207923430719",32.387487562214,-86.207923430719,Match,"500 EASTDALE LOOP, MONTGOMERY, AL, 36117",Montgomery,101,01,"Montgomery, 01"
1562685,"December 1, 2019",Michigan,Kalamazoo,6300 block of Proctor St,1,3,0,0,1,,6300 block of Proctor St,,,,No_Match,,,,,
1562043,"December 1, 2019",Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,0,0,1,,"32.813142, -93.429674","https://www.google.com/maps?q=32.813142260284,-93.429674343602",32.813142260284,-93.429674343602,Match,"116 HAWTHORNE LOOP, COTTON VALLEY, LA, 71018",Webster,119,22,"Webster, 22"
1561966,"December 1, 2019",Louisiana,New Orleans,2000 block of N Dorgenois St,2,2,0,0,0,,"29.982326, -90.063765","https://www.google.com/maps?q=29.982325602219,-90.063765105464",29.982325602219,-90.063765105464,Match,"2000 N DORGENOIS ST, NEW ORLEANS, LA, 70119",Orleans,071,22,"Orleans, 22"
1561813,"December 1, 2019",Illinois,Aurora,700 block of S 5th St,1,4,0,0,0,,700 block of S 5th St,,,,No_Match,,,,,
1561734,"December 1, 2019",Louisiana,New Orleans,700 block of Canal St,0,11,0,1,2,,"29.953093, -90.069266","https://www.google.com/maps?q=29.953092753453,-90.069265850355",29.953092753453,-90.069265850355,Match,"700 CANAL ST, NEW ORLEANS, LA, 70130",Orleans,071,22,"Orleans, 22"
1561398,"November 30, 2019",Arkansas,Hensley,6500 block of E Sardis Rd,0,5,0,0,1,,"34.543019, -92.355705","https://www.google.com/maps?q=34.543018656657,-92.355704700664",34.543018656657,-92.355704700664,Match,"6500 E SARDIS RD, HENSLEY, AR, 72065",Saline,125,05,"Saline, 05"
1560645,"November 29, 2019",Texas,Amarillo,2650 Dumas Dr,0,7,0,0,0,,"35.240847, -101.830909","https://www.google.com/maps?q=35.240846840041,-101.830908683617",35.240846840041,-101.830908683617,Match,"2650 DUMAS DR, AMARILLO, TX, 79107",Potter,375,48,"Potter, 48"
1559257,"November 27, 2019",New York,Bronx,E 153rd St and Courtlandt Ave,0,5,0,0,1,,"40.819375, -73.918277","https://www.google.com/maps?q=40.819374719665,-73.91827657313",40.819374719665,-73.91827657313,Match,"E 153RD ST & COURTLANDT AVE, BRONX, NY, 10451",Bronx,005,36,"Bronx, 36"
1558067,"November 25, 2019",Florida,Brownsville,NW 29th Ave and 44th St,2,2,0,0,2,,NW 29th Ave and 44th St,,,,Tie,,,,,
1557006,"November 24, 2019",Alabama,Birmingham,7 15th St W,1,4,0,0,0,,"33.499020, -86.861104","https://www.google.com/maps?q=33.499019712155,-86.86110439536",33.499019712155,-86.86110439536,Match,"7 15TH ST W, BIRMINGHAM, AL, 35208",Jefferson,073,01,"Jefferson, 01"
1556633,"November 24, 2019",California,Los Angeles,100 block of E 11th St,0,6,0,0,0,,100 block of E 11th St,,,,No_Match,,,,,
1556984,"November 24, 2019",Louisiana,Cottonport,3846 LA-29,2,2,0,0,1,,"30.992847, -92.079959","https://www.google.com/maps?q=30.992847290309,-92.079959378867",30.992847290309,-92.079959378867,Match,"3846 HWY 29, COTTONPORT, LA, 71327",Avoyelles,009,22,"Avoyelles, 22"
1555879,"November 23, 2019",California,Los Angeles,833 S Spring St,0,4,0,0,1,,"34.042631, -118.254151","https://www.google.com/maps?q=34.042630541611,-118.254151064764",34.042630541611,-118.254151064764,Match,"833 S SPRING ST, LOS ANGELES, CA, 90014",Los Angeles,037,06,"Los Angeles, 06"
1556002,"November 23, 2019",Louisiana,Tallulah,Depot St,1,6,0,0,1,,Depot St,,,,No_Match,,,,,
1554807,"November 21, 2019",Washington,Everett,120 West Casino Rd,0,4,0,0,1,,"47.921826, -122.235714","https://www.google.com/maps?q=47.921825863953,-122.23571405044",47.921825863953,-122.23571405044,Match,"120 W CASINO RD, EVERETT, WA, 98204",Snohomish,061,53,"Snohomish, 53"
1555135,"November 21, 2019",California,Long Beach,1100 block of 10th St,0,5,0,0,0,,1100 block of 10th St,,,,No_Match,,,,,
1554446,"November 20, 2019",California,Richmond,20th St and Roosevelt Ave,0,4,0,0,0,,"37.939972, -122.350514","https://www.google.com/maps?q=37.939972037173,-122.350513775856",37.939972037173,-122.350513775856,Match,"20TH ST & ROOSEVELT AVE, RICHMOND, CA, 94801",Contra Costa,013,06,"Contra Costa, 06"
1552068,"November 18, 2019",New Jersey,Newark,139 S 8th St,1,4,0,0,0,,"40.745753, -74.196086","https://www.google.com/maps?q=40.745753186458,-74.196086468583",40.745753186458,-74.196086468583,Match,"139 S 8TH ST, NEWARK, NJ, 07107",Essex,013,34,"Essex, 34"
1551531,"November 17, 2019",California,Fresno,5361 E Lamona Ave,4,6,0,0,7,,"36.760749, -119.715193","https://www.google.com/maps?q=36.760749014387,-119.715193005788",36.760749014387,-119.715193005788,Match,"5361 E LAMONA AVE, FRESNO, CA, 93727",Fresno,019,06,"Fresno, 06"
1551162,"November 17, 2019",Ohio,Cleveland,7100 block of Lawn Ave,0,4,0,0,0,,"41.476034, -81.733696","https://www.google.com/maps?q=41.476034465576,-81.733695752827",41.476034465576,-81.733695752827,Match,"7100 LAWN AVE, CLEVELAND, OH, 44102",Cuyahoga,035,39,"Cuyahoga, 39"
1550546,"November 16, 2019",California,San Diego,2152 Flintridge Dr,5,0,1,0,0,,"32.677786, -117.069048","https://www.google.com/maps?q=32.677786156173,-117.069047717849",32.677786156173,-117.069047717849,Match,"2152 FLINTRIDGE DR, SAN DIEGO, CA, 92139",San Diego,073,06,"San Diego, 06"
1548689,"November 14, 2019",California,Santa Clarita,21900 Centurion Way,2,3,1,0,0,,"34.443676, -118.518557","https://www.google.com/maps?q=34.44367552864,-118.518556769069",34.44367552864,-118.518556769069,Match,"21900 CENTURION WAY, SANTA CLARITA, CA, 91350",Los Angeles,037,06,"Los Angeles, 06"
1547021,"November 11, 2019",Florida,Belle Glade,SW 7th St,0,4,0,0,0,,SW 7th St,,,,No_Match,,,,,
1546983,"November 11, 2019",Colorado,Aurora,384 S Ironton St,0,6,0,0,1,,"39.709223, -104.863663","https://www.google.com/maps?q=39.70922250193,-104.863662944155",39.70922250193,-104.863662944155,Match,"384 S IRONTON ST, AURORA, CO, 80012",Arapahoe,005,08,"Arapahoe, 08"
1546102,"November 10, 2019",Missouri,Kansas City,4704 Independence Ave,0,4,0,0,0,,"39.105551, -94.527128","https://www.google.com/maps?q=39.105550594771,-94.527128382855",39.105550594771,-94.527128382855,Match,"4704 INDEPENDENCE AVE, KANSAS CITY, MO, 64124",Jackson,095,29,"Jackson, 29"
1546038,"November 10, 2019",Tennessee,Memphis,2080 E. Brooks Rd,1,4,0,0,0,,"35.060688, -89.993631","https://www.google.com/maps?q=35.060688439334,-89.993631269659",35.060688439334,-89.993631269659,Match,"2080 E BROOKS RD, MEMPHIS, TN, 38109",Shelby,157,47,"Shelby, 47"
1546155,"November 10, 2019",Arkansas,Little Rock,3000 block of W 12th St,0,4,0,0,0,,3000 block of W 12th St,,,,No_Match,,,,,
1545152,"November 9, 2019",North Carolina,Charlotte,2700 block of Lytham Dr,2,2,0,0,1,,"35.111431, -80.863529","https://www.google.com/maps?q=35.111431237456,-80.863528769774",35.111431237456,-80.863528769774,Match,"2700 LYTHAM DR, CHARLOTTE, NC, 28210",Mecklenburg,119,37,"Mecklenburg, 37"
1546508,"November 9, 2019",Georgia,Vidalia,Wiggins St,0,4,0,0,2,,Wiggins St,,,,No_Match,,,,,
1545955,"November 9, 2019",Michigan,Hamtramck,3800 block of E McNichols Rd,0,4,0,0,0,,"42.418601, -83.063530","https://www.google.com/maps?q=42.418601422157,-83.063529961711",42.418601422157,-83.063529961711,Match,"3800 E MCNICHOLS RD, HAMTRAMCK, MI, 48212",Wayne,163,26,"Wayne, 26"
1543835,"November 7, 2019",Georgia,Conyers,1800 block of Green St,1,3,1,0,0,,1800 block of Green St,,,,No_Match,,,,,
1541774,"November 4, 2019",Texas,Houston,5000 block of Northridge Dr,1,3,0,1,0,,"29.671339, -95.348471","https://www.google.com/maps?q=29.671338619771,-95.348470677827",29.671338619771,-95.348470677827,Match,"5000 NORTHRIDGE DR, HOUSTON, TX, 77033",Harris,201,48,"Harris, 48"
1540863,"November 3, 2019",Ohio,Toledo,600 block of Magnolia St,0,4,0,0,0,,"41.661899, -83.521412","https://www.google.com/maps?q=41.66189910383,-83.521412196728",41.66189910383,-83.521412196728,Match,"600 MAGNOLIA ST, TOLEDO, OH, 43604",Lucas,095,39,"Lucas, 39"
1540841,"November 3, 2019",Texas,Nacogdoches,Sandyland Cir and CR 823,1,3,0,0,1,,"31.654173, -94.732634","https://www.google.com/maps?q=31.654173397049,-94.732634068457",31.654173397049,-94.732634068457,Match,"SANDYLAND CIR & CO RD 823, NACOGDOCHES, TX, 75964",Nacogdoches,347,48,"Nacogdoches, 48"
1540280,"November 2, 2019",Louisiana,Baton Rouge,137 Taylor St,0,4,0,0,0,,"30.426204, -91.180897","https://www.google.com/maps?q=30.426203995083,-91.180896681835",30.426203995083,-91.180896681835,Match,"137 TAYLOR ST, BATON ROUGE, LA, 70802",East Baton Rouge,033,22,"East Baton Rouge, 22"
1540240,"November 2, 2019",Michigan,Detroit,7000 block of E. Kirby,1,4,0,0,0,,7000 block of E. Kirby,,,,Tie,,,,,
1539572,"November 1, 2019",Arizona,Tolleson,2434 S 86th Ln,0,5,0,0,0,,"33.424839, -112.246307","https://www.google.com/maps?q=33.424839246263,-112.246307165008",33.424839246263,-112.246307165008,Match,"2434 S 86TH LN, TOLLESON, AZ, 85353",Maricopa,013,04,"Maricopa, 04"
1539557,"November 1, 2019",Texas,San Angelo,1616 S Chadbourne St,0,4,0,0,2,,"31.444665, -100.434565","https://www.google.com/maps?q=31.444664645871,-100.434564988771",31.444664645871,-100.434564988771,Match,"1616 S CHADBOURNE ST, SAN ANGELO, TX, 76903",Tom Green,451,48,"Tom Green, 48"
1539347,"October 31, 2019",California,Orinda,114 Lucille Way,5,3,0,0,0,,"37.872415, -122.184309","https://www.google.com/maps?q=37.872414975511,-122.184308710095",37.872414975511,-122.184308710095,Match,"114 LUCILLE WAY, ORINDA, CA, 94563",Contra Costa,013,06,"Contra Costa, 06"
1537992,"October 30, 2019",Pennsylvania,Philadelphia,5026 Walton Ave,4,0,0,0,1,,"39.949222, -75.223644","https://www.google.com/maps?q=39.949222095533,-75.223644301632",39.949222095533,-75.223644301632,Match,"5026 WALTON AVE, PHILADELPHIA, PA, 19143",Philadelphia,101,42,"Philadelphia, 42"
1537672,"October 29, 2019",California,Long Beach,2709 E 7th St,3,9,0,0,3,,"33.775395, -118.159898","https://www.google.com/maps?q=33.775395265144,-118.15989754089",33.775395265144,-118.15989754089,Match,"2709 E 7TH ST, LONG BEACH, CA, 90804",Los Angeles,037,06,"Los Angeles, 06"
1537044,"October 29, 2019",Maryland,Baltimore,4700 block of Liberty Heights Ave,1,3,0,0,0,,"39.331471, -76.695714","https://www.google.com/maps?q=39.331471407933,-76.695714495536",39.331471407933,-76.695714495536,Match,"4700 LIBERTY HEIGHTS AVE, BALTIMORE, MD, 21207",Baltimore,510,24,"Baltimore, 24"
1536787,"October 28, 2019",Maryland,Baltimore,4160 Pimlico Rd,1,3,0,0,0,,"39.336799, -76.662883","https://www.google.com/maps?q=39.336798842466,-76.662883454399",39.336798842466,-76.662883454399,Match,"4160 PIMLICO RD, BALTIMORE, MD, 21215",Baltimore,510,24,"Baltimore, 24"
1536706,"October 27, 2019",Michigan,Detroit,East Outer Dr and Helen St,0,4,0,0,0,,East Outer Dr and Helen St,,,,Tie,,,,,
1535629,"October 27, 2019",Michigan,Lansing,Balfour Dr and W Miller Rd,1,4,0,0,0,,"42.669091, -84.576283","https://www.google.com/maps?q=42.669091018366,-84.576282918509",42.669091018366,-84.576282918509,Match,"BALFOUR DR & W MILLER RD, LANSING, MI, 48911",Ingham,065,26,"Ingham, 26"
1535478,"October 26, 2019",Texas,Greenville,2275 US-380,2,6,0,0,0,,"33.136912, -96.176136","https://www.google.com/maps?q=33.136912003073,-96.17613625058",33.136912003073,-96.17613625058,Match,"2275 US HWY 380, GREENVILLE, TX, 75401",Hunt,231,48,"Hunt, 48"
1534704,"October 24, 2019",Oklahoma,Oklahoma City,1900 block of NW 12th St,2,2,0,0,0,,1900 block of NW 12th St,,,,No_Match,,,,,
1533166,"October 22, 2019",Oklahoma,Oklahoma City (Midwest City),7020 E Green Ave,1,3,0,0,0,,7020 E Green Ave,,,,No_Match,,,,,
1531326,"October 21, 2019",South Carolina,Sumter,29 Wesmark Blvd,0,4,0,0,1,,"33.952281, -80.376402","https://www.google.com/maps?q=33.952281229559,-80.376401802689",33.952281229559,-80.376401802689,Match,"29 WESMARK BLVD, SUMTER, SC, 29150",Sumter,085,45,"Sumter, 45"
1530965,"October 20, 2019",Texas,Port Arthur,1100 block of Vicksburg Ave,1,3,0,0,0,,"29.886375, -93.931491","https://www.google.com/maps?q=29.886375327821,-93.931490965643",29.886375327821,-93.931490965643,Match,"1100 VICKSBURG AVE, PORT ARTHUR, TX, 77640",Jefferson,245,48,"Jefferson, 48"
1530407,"October 19, 2019",Pennsylvania,Duquesne,600 block of Priscilla Ave,0,4,0,0,0,,"40.368151, -79.849487","https://www.google.com/maps?q=40.368150684668,-79.849487239984",40.368150684668,-79.849487239984,Match,"600 PRISCILLA AVE, DUQUESNE, PA, 15110",Allegheny,003,42,"Allegheny, 42"
1530276,"October 19, 2019",Texas,El Paso,3812 Truman Ave,1,4,0,0,1,,"31.819076, -106.447447","https://www.google.com/maps?q=31.819076157788,-106.447447064679",31.819076157788,-106.447447064679,Match,"3812 TRUMAN AVE, EL PASO, TX, 79930",El Paso,141,48,"El Paso, 48"
1527528,"October 15, 2019",Ohio,Columbus,1600 block of Manchester Ave,0,4,0,0,0,,"40.021966, -82.968550","https://www.google.com/maps?q=40.021966324971,-82.968550127893",40.021966324971,-82.968550127893,Match,"1600 MANCHESTER AVE, COLUMBUS, OH, 43211",Franklin,049,39,"Franklin, 39"
1525999,"October 13, 2019",Pennsylvania,Philadelphia,W Clearfield St and N 8th St,0,6,0,0,0,,"39.998782, -75.143784","https://www.google.com/maps?q=39.99878192485,-75.143783732506",39.99878192485,-75.143783732506,Match,"W CLEARFIELD ST & N 8TH ST, PHILADELPHIA, PA, 19133",Philadelphia,101,42,"Philadelphia, 42"
1526952,"October 13, 2019",Ohio,Akron,Main St,0,4,0,0,0,,Main St,,,,No_Match,,,,,
1525062,"October 12, 2019",New York,Brooklyn,75 Utica Ave,3,3,1,0,0,,"40.676389, -73.930326","https://www.google.com/maps?q=40.676388770362,-73.930326337809",40.676388770362,-73.930326337809,Match,"75 UTICA AVE, BROOKLYN, NY, 11213",Kings,047,36,"Kings, 36"
1525476,"October 12, 2019",Illinois,Chicago,6733 W Irving Park Rd,5,0,0,0,1,,"41.952718, -87.794661","https://www.google.com/maps?q=41.95271775851,-87.794660599867",41.95271775851,-87.794660599867,Match,"6733 W IRVING PARK RD, CHICAGO, IL, 60634",Cook,031,17,"Cook, 17"
1525408,"October 12, 2019",Pennsylvania,Philadelphia,700 block of W Russell St,1,3,0,0,0,,"40.003640, -75.141489","https://www.google.com/maps?q=40.003639751063,-75.141489239483",40.003639751063,-75.141489239483,Match,"700 W RUSSELL ST, PHILADELPHIA, PA, 19140",Philadelphia,101,42,"Philadelphia, 42"
1525628,"October 12, 2019",Maryland,Baltimore,800 block of W Lexington St,1,3,0,0,0,,"39.291158, -76.630548","https://www.google.com/maps?q=39.291158170902,-76.630547630558",39.291158170902,-76.630547630558,Match,"800 W LEXINGTON ST, BALTIMORE, MD, 21201",Baltimore,510,24,"Baltimore, 24"
1525265,"October 12, 2019",Michigan,Eastpointe,15163 E 10 Mile Rd,1,5,0,0,1,,"42.479599, -82.964550","https://www.google.com/maps?q=42.479599090394,-82.96455041162",42.479599090394,-82.96455041162,Match,"15163 E 10 MILE RD, EASTPOINTE, MI, 48021",Macomb,099,26,"Macomb, 26"
1523606,"October 10, 2019",Florida,Tampa,5410 N Falkenburg Rd,2,2,0,0,0,,"27.997126, -82.335275","https://www.google.com/maps?q=27.997126196123,-82.335275124063",27.997126196123,-82.335275124063,Match,"5410 N FALKENBURG RD, TAMPA, FL, 33610",Hillsborough,057,12,"Hillsborough, 12"
1524264,"October 10, 2019",Pennsylvania,Philadelphia,900 block of S 5th St,0,5,0,0,0,,900 block of S 5th St,,,,No_Match,,,,,
1522979,"October 9, 2019",Massachusetts,Lowell,149 Ennell Street,0,5,0,0,0,,"42.657773, -71.309262","https://www.google.com/maps?q=42.657773313527,-71.309262047882",42.657773313527,-71.309262047882,Match,"149 ENNELL ST, LOWELL, MA, 01850",Middlesex,017,25,"Middlesex, 25"
1523204,"October 9, 2019",Maryland,Baltimore,1600 block of W North Ave,1,3,0,0,0,,"39.310146, -76.642592","https://www.google.com/maps?q=39.310145834998,-76.642592331701",39.310145834998,-76.642592331701,Match,"1600 W NORTH AVE, BALTIMORE, MD, 21217",Baltimore,510,24,"Baltimore, 24"
1521226,"October 7, 2019",Massachusetts,Abington,135 Centre Ave,4,0,1,0,0,,"42.106996, -70.938536","https://www.google.com/maps?q=42.106995591605,-70.938536136342",42.106995591605,-70.938536136342,Match,"135 CENTRE AVE, ABINGTON, MA, 02351",Plymouth,023,25,"Plymouth, 25"
1520330,"October 6, 2019",Kansas,Kansas City,1013 Central Ave,4,5,0,0,2,,"39.101014, -94.636130","https://www.google.com/maps?q=39.101014237896,-94.636130040005",39.101014237896,-94.636130040005,Match,"1013 CENTRAL AVE, KANSAS CITY, KS, 66102",Wyandotte,209,20,"Wyandotte, 20"
1520425,"October 6, 2019",Indiana,Evansville,1127 Chestnut St,0,5,0,0,1,,"37.973056, -87.561029","https://www.google.com/maps?q=37.973056425624,-87.561029317805",37.973056425624,-87.561029317805,Match,"1127 CHESTNUT ST, EVANSVILLE, IN, 47713",Vanderburgh,163,18,"Vanderburgh, 18"
1520499,"October 6, 2019",Colorado,Denver,7100 block of Ruth Way,0,4,0,0,0,,"39.825517, -105.013205","https://www.google.com/maps?q=39.825517196058,-105.01320493439",39.825517196058,-105.01320493439,Match,"7100 RUTH WAY, DENVER, CO, 80221",Adams,001,08,"Adams, 08"
1520547,"October 5, 2019",Missouri,Saint Louis,10035 Crown Point Dr,0,5,0,0,0,,"38.751019, -90.260538","https://www.google.com/maps?q=38.751019160515,-90.260538473993",38.751019160515,-90.260538473993,Match,"10035 CROWN POINT DR, SAINT LOUIS, MO, 63136",St. Louis,189,29,"St. Louis, 29"
1519090,"October 3, 2019",North Carolina,Roxboro,700 South Foushee St,1,3,0,0,0,,"36.383423, -78.984911","https://www.google.com/maps?q=36.383423124008,-78.984911349672",36.383423124008,-78.984911349672,Match,"700 S FOUSHEE ST, ROXBORO, NC, 27573",Person,145,37,"Person, 37"
1518859,"October 3, 2019",Missouri,Marshall,S Olson Ave,1,3,0,0,1,,S Olson Ave,,,,No_Match,,,,,
1517804,"October 1, 2019",Missouri,Saint Louis,Leonor K. Sullivan Blvd and Poplar St,0,4,0,0,0,,Leonor K. Sullivan Blvd and Poplar St,,,,No_Match,,,,,
1515312,"September 29, 2019",Illinois,Round Lake (Round Lake Park),500 block of Fairlawn Ave,1,3,0,0,0,,500 block of Fairlawn Ave,,,,No_Match,,,,,
1515242,"September 29, 2019",Wisconsin,Milwaukee,1500 block of N 29th St,0,4,0,0,0,,"43.050118, -87.949931","https://www.google.com/maps?q=43.050117583722,-87.949930709338",43.050117583722,-87.949930709338,Match,"1500 N 29TH ST, MILWAUKEE, WI, 53208",Milwaukee,079,55,"Milwaukee, 55"
1515128,"September 29, 2019",Florida,Jacksonville,2200 block of Clemente Dr,0,4,0,0,0,,"30.324754, -81.688029","https://www.google.com/maps?q=30.324754249821,-81.688029090676",30.324754249821,-81.688029090676,Match,"2200 CLEMENTE DR, JACKSONVILLE, FL, 32204",Duval,031,12,"Duval, 12"
1517360,"September 29, 2019",Kansas,Claflin,1500 block of NE 100th Rd,0,4,0,0,0,,1500 block of NE 100th Rd,,,,No_Match,,,,,
1515327,"September 29, 2019",Texas,Beaumont,4100 block of Highland Ave,4,0,0,0,1,,"30.046797, -94.085497","https://www.google.com/maps?q=30.046797404416,-94.085497006108",30.046797404416,-94.085497006108,Match,"4100 HIGHLAND AVE, BEAUMONT, TX, 77705",Jefferson,245,48,"Jefferson, 48"
1511999,"September 24, 2019",Illinois,Chicago,2000 block of South Hoyne Ave,1,3,0,0,0,,"41.854840, -87.678445","https://www.google.com/maps?q=41.854839857379,-87.678444661993",41.854839857379,-87.678444661993,Match,"2000 S HOYNE AVE, CHICAGO, IL, 60608",Cook,031,17,"Cook, 17"
1510411,"September 23, 2019",Indiana,Gary,1600 block of Connecticut St,2,2,0,0,1,,"41.586873, -87.334490","https://www.google.com/maps?q=41.58687299887,-87.334490266719",41.58687299887,-87.334490266719,Match,"1600 CONNECTICUT ST, GARY, IN, 46407",Lake,089,18,"Lake, 18"
1509721,"September 22, 2019",Missouri,Kansas City,2111 Television Plaza,0,5,0,0,0,,"39.083977, -94.482020","https://www.google.com/maps?q=39.083977128071,-94.482019671187",39.083977128071,-94.482019671187,Match,"2111 TELEVISION PL, KANSAS CITY, MO, 64126",Jackson,095,29,"Jackson, 29"
1509411,"September 21, 2019",Louisiana,New Orleans,Poland Ave and St. Claude Ave,0,4,0,0,0,,Poland Ave and St. Claude Ave,,,,Tie,,,,,
1508804,"September 21, 2019",South Carolina,Lancaster,1399 Old Charlotte Rd,2,8,0,0,1,,"34.742027, -80.777939","https://www.google.com/maps?q=34.74202749137,-80.77793927139",34.74202749137,-80.77793927139,Match,"1399 OLD CHARLOTTE RD, LANCASTER, SC, 29720",Lancaster,057,45,"Lancaster, 45"
1512486,"September 21, 2019",Ohio,Cleveland,3616 East 144th St,4,0,0,0,1,,"41.461096, -81.581410","https://www.google.com/maps?q=41.461095974174,-81.581409881364",41.461095974174,-81.581409881364,Match,"3616 E 144TH ST, CLEVELAND, OH, 44120",Cuyahoga,035,39,"Cuyahoga, 39"
1509510,"September 21, 2019",Indiana,Indianapolis,101 W Maryland St,0,6,0,0,0,,"39.765627, -86.160019","https://www.google.com/maps?q=39.765626635687,-86.160018800442",39.765626635687,-86.160018800442,Match,"101 W MARYLAND ST, INDIANAPOLIS, IN, 46225",Marion,097,18,"Marion, 18"
1508859,"September 20, 2019",Louisiana,New Orleans,Canal Blvd and City Park Ave,1,5,0,0,1,,"29.982164, -90.110763","https://www.google.com/maps?q=29.982163602155,-90.110763384418",29.982163602155,-90.110763384418,Match,"CANAL BLVD & CITY PARK AVE, NEW ORLEANS, LA, 70124",Orleans,071,22,"Orleans, 22"
1507939,"September 19, 2019",District of Columbia,Washington,1300 block of Columbia Rd NW,1,5,0,0,0,,"38.927579, -77.029777","https://www.google.com/maps?q=38.927578587995,-77.029776741424",38.927578587995,-77.029776741424,Match,"1300 COLUMBIA RD NW, WASHINGTON, DC, 20009",District of Columbia,001,11,"District of Columbia, 11"
1507156,"September 18, 2019",Illinois,Chicago,4200 block of W Madison St,3,1,0,0,0,,"41.880721, -87.730649","https://www.google.com/maps?q=41.880721447249,-87.730649175056",41.880721447249,-87.730649175056,Match,"4200 W MADISON ST, CHICAGO, IL, 60624",Cook,031,17,"Cook, 17"
1507092,"September 18, 2019",California,Wilmington,800 block of Bayview Ave,2,2,0,0,0,,800 block of Bayview Ave,,,,No_Match,,,,,
